ticker,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
BTA,2021-04-27T00:00:00Z,13.11,13.14,13.11,13.13,13293,13.11,13.14,13.11,13.13,13293,0,1
BTAI,2021-04-27T00:00:00Z,34.75,36.35,34.454,35.75,279537,34.75,36.35,34.454,35.75,279537,0,1
BTAL,2021-04-27T00:00:00Z,16.91,17.05,16.8901,17.05,71602,16.91,17.05,16.8901,17.05,71602,0,1
BTAQ,2021-04-27T00:00:00Z,10.02,10.089,9.97,9.97,390336,10.02,10.089,9.97,9.97,390336,0,1
BTAQU,2021-04-27T00:00:00Z,10.54,10.54,10.49,10.49,911,10.54,10.54,10.49,10.49,911,0,1
BTBT,2021-04-27T00:00:00Z,13.11,13.8,13.03,13.65,896808,13.11,13.8,13.03,13.65,896808,0,1
BTC,2021-04-27T00:00:00Z,98.8326,98.95,98.82,98.95,1317,98.8326,98.95,98.82,98.95,1317,0,1
BTCM,2021-04-27T00:00:00Z,16.24,16.68,15.75,16.48,125232,16.24,16.68,15.75,16.48,125232,0,1
BTCWF,2021-04-27T00:00:00Z,0.688,0.7135,0.6505,0.6517,64308,0.688,0.7135,0.6505,0.6517,64308,0,1
BTCY,2021-04-27T00:00:00Z,2.07,2.1,2,2,57576,2.07,2.1,2,2,57576,0,1
BTDG,2021-04-27T00:00:00Z,0.0054,0.0054,0.005,0.0053,3493527,0.0054,0.0054,0.005,0.0053,3493527,0,1
BTEC,2021-04-27T00:00:00Z,61.11,61.67,61.0141,61.67,6614,61.11,61.67,61.0141,61.67,6614,0,1
BTEGF,2021-04-27T00:00:00Z,1.03,1.0395,0.995386,1.0096,123289,1.03,1.0395,0.995386,1.0096,123289,0,1
BTEK,2021-04-27T00:00:00Z,36.2609,36.61,36.2609,36.61,2121,36.2609,36.61,36.2609,36.61,2121,0,1
BTG,2021-04-27T00:00:00Z,4.98,5.1,4.96,5.09,4601172,4.98,5.1,4.96,5.09,4601172,0,1
BTGN,2021-04-27T00:00:00Z,0.29,0.3,0.2,0.3,108892,0.29,0.3,0.2,0.3,108892,0,1
BTHE,2021-04-27T00:00:00Z,0.018,0.0239,0.0163,0.0163,6204,0.018,0.0239,0.0163,0.0163,6204,0,1
BTHR,2021-04-27T00:00:00Z,0.03975,0.042,0.039,0.039,454332,0.03975,0.042,0.039,0.039,454332,0,1
BTI,2021-04-27T00:00:00Z,37.91,38.05,37.79,37.88,1911652,37.91,38.05,37.79,37.88,1911652,0,1
BTKRF,2021-04-27T00:00:00Z,0.0285,0.0333,0.0285,0.0333,37500,0.0285,0.0333,0.0285,0.0333,37500,0,1
BTLCY,2021-04-27T00:00:00Z,7.34,7.35,7.28,7.29,21285,7.34,7.35,7.28,7.29,21285,0,1
BTN,2021-04-27T00:00:00Z,5.19,5.19,4.86,4.92,526104,5.19,5.19,4.86,4.92,526104,0,1
BTNB,2021-04-27T00:00:00Z,10.2,10.29,10.2,10.25,69364,10.2,10.29,10.2,10.25,69364,0,1
BTO,2021-04-27T00:00:00Z,38.97,38.98,38.6,38.87,39077,38.97,38.98,38.6,38.87,39077,0,1
BTRS,2021-04-27T00:00:00Z,15.84,15.84,15.3,15.47,534480,15.84,15.84,15.3,15.47,534480,0,1
BTT,2021-04-27T00:00:00Z,25.93,25.94,25.8,25.84,50214,25.93,25.94,25.8,25.84,50214,0,1
BTTR,2021-04-27T00:00:00Z,1.19,1.2,1.18,1.2,65401,1.19,1.2,1.18,1.2,65401,0,1
BTU,2021-04-27T00:00:00Z,4.53,4.69,4.38,4.48,2596366,4.53,4.69,4.38,4.48,2596366,0,1
BTWN,2021-04-27T00:00:00Z,10.68,10.91,10.6,10.76,314433,10.68,10.91,10.6,10.76,314433,0,1
BTWNU,2021-04-27T00:00:00Z,11.45,11.7067,11.43,11.45,31811,11.45,11.7067,11.43,11.45,31811,0,1
BTZ,2021-04-27T00:00:00Z,14.75,14.85,14.7,14.75,199249,14.75,14.85,14.7,14.75,199249,0,1
BTZI,2021-04-27T00:00:00Z,0.108,0.1195,0.105,0.1101,1247368,0.108,0.1195,0.105,0.1101,1247368,0,1
BUD,2021-04-27T00:00:00Z,70.33,70.49,69.86,70.03,736790,70.33,70.49,69.86,70.03,736790,0,1
BUDZ,2021-04-27T00:00:00Z,0.52,0.527,0.4995,0.4995,45982,0.52,0.527,0.4995,0.4995,45982,0,1
BUFF,2021-04-27T00:00:00Z,34.48,34.53,34.36,34.53,29220,34.48,34.53,34.36,34.53,29220,0,1
BUG,2021-04-27T00:00:00Z,27.92,28.33,27.78,28.25,613859,27.92,28.33,27.78,28.25,613859,0,1
BUI,2021-04-27T00:00:00Z,25.82,25.95,25.66,25.8,57193,25.82,25.95,25.66,25.8,57193,0,1
BUKS,2021-04-27T00:00:00Z,0.5975,0.5975,0.582,0.595,7700,0.5975,0.5975,0.582,0.595,7700,0,1
BUL,2021-04-27T00:00:00Z,37.2955,37.44,37.2955,37.44,269,37.2955,37.44,37.2955,37.44,269,0,1
BUR,2021-04-27T00:00:00Z,12.34,12.44,12.1,12.1,619771,12.34,12.44,12.1,12.1,619771,0,1
BURBY,2021-04-27T00:00:00Z,29.005,29.1,28.7,28.74,28706,29.005,29.1,28.7,28.74,28706,0,1
BURCA,2021-04-27T00:00:00Z,13.65,13.65,13.6,13.6,1261,13.65,13.65,13.6,13.6,1261,0,1
BURL,2021-04-27T00:00:00Z,324.73,326.53,321.99,324,462636,324.73,326.53,321.99,324,462636,0,1
BUROF,2021-04-27T00:00:00Z,3.93,4.07,3.91,3.945,41022,3.93,4.07,3.91,3.945,41022,0,1
BUSE,2021-04-27T00:00:00Z,25.1,25.26,24.82,25.26,74854,25.1,25.26,24.82,25.26,74854,0,1
BUSXD,2021-04-27T00:00:00Z,5.84,5.84,5.7,5.7604,34677,5.84,5.84,5.7,5.7604,34677,0,1
BUYZ,2021-04-27T00:00:00Z,53.18,53.785,53.17,53.73,3810,53.18,53.785,53.17,53.73,3810,0,1
BUZZ,2021-04-27T00:00:00Z,25.3,25.36,25.12,25.21,261007,25.3,25.36,25.12,25.21,261007,0,1
BV,2021-04-27T00:00:00Z,18.08,18.12,17.92,17.93,155834,18.08,18.12,17.92,17.93,155834,0,1
BVAXF,2021-04-27T00:00:00Z,0.24,0.24,0.2204,0.2327,110694,0.24,0.24,0.2204,0.2327,110694,0,1
BVH,2021-04-27T00:00:00Z,19.83,19.98,19.65,19.65,27489,19.83,19.98,19.65,19.65,27489,0,1
BVN,2021-04-27T00:00:00Z,9.95,10.09,9.78,10.09,1982346,9.95,10.09,9.78,10.09,1982346,0,1
BVNNF,2021-04-27T00:00:00Z,0.66,0.7057,0.62762,0.673,300849,0.66,0.7057,0.62762,0.673,300849,0,1
BVS,2021-04-27T00:00:00Z,14.87,14.9,14.32,14.54,69569,14.87,14.9,14.32,14.54,69569,0,1
BVXV,2021-04-27T00:00:00Z,3.3,3.48,3.23,3.4,189643,3.3,3.48,3.23,3.4,189643,0,1
BW,2021-04-27T00:00:00Z,8.98,9.08,8.5208,8.59,1095015,8.98,9.08,8.5208,8.59,1095015,0,1
BWA,2021-04-27T00:00:00Z,50.11,50.63,50.02,50.29,1617072,50.11,50.63,50.02,50.29,1617072,0,1
BWAC,2021-04-27T00:00:00Z,9.98,10.03,9.97,9.97,12115,9.98,10.03,9.97,9.97,12115,0,1
BWACU,2021-04-27T00:00:00Z,11.1,11.1,11.1,11.1,41,11.1,11.1,11.1,11.1,41,0,1
BWAY,2021-04-27T00:00:00Z,8.8,8.93,8.2,8.9,140598,8.8,8.93,8.2,8.9,140598,0,1
BWB,2021-04-27T00:00:00Z,15.37,15.69,15.22,15.69,43067,15.37,15.69,15.22,15.69,43067,0,1
BWEL,2021-04-27T00:00:00Z,738,740.24,735.5,735.5,124,738,740.24,735.5,735.5,124,0,1
BWEN,2021-04-27T00:00:00Z,5.51,5.9,5.41,5.71,400127,5.51,5.9,5.41,5.71,400127,0,1
BWFG,2021-04-27T00:00:00Z,27.56,27.97,27.2,27.59,17775,27.56,27.97,27.2,27.59,17775,0,1
BWG,2021-04-27T00:00:00Z,12.24,12.27,12.19,12.23,34596,12.24,12.27,12.19,12.23,34596,0,1
BWMG,2021-04-27T00:00:00Z,0.065,0.07,0.0644,0.07,87367,0.065,0.07,0.0644,0.07,87367,0,1
BWMX,2021-04-27T00:00:00Z,45,45.41,43.05,43.74,94064,45,45.41,43.05,43.74,94064,0,1
BWSN,2021-04-27T00:00:00Z,26.15,26.29,25.87,25.94,20826,26.15,26.29,25.87,25.94,20826,0,1
BWTX,2021-04-27T00:00:00Z,0.014,0.014,0.014,0.014,0,0.014,0.014,0.014,0.014,0,0,1
BWVI,2021-04-27T00:00:00Z,0.09225,0.096,0.09,0.096,79008,0.09225,0.096,0.09,0.096,79008,0,1
BWX,2021-04-27T00:00:00Z,29.81,29.92,29.8,29.89,181621,29.81,29.92,29.8,29.89,181621,0,1
BWXT,2021-04-27T00:00:00Z,67.58,67.61,67.01,67.21,252128,67.58,67.61,67.01,67.21,252128,0,1
BWZ,2021-04-27T00:00:00Z,32.22,32.27,32.17,32.17,11923,32.22,32.27,32.17,32.17,11923,0,1
BX,2021-04-27T00:00:00Z,88.59,88.77,87,87.05,3172346,88.59,88.77,87,87.05,3172346,0,1
BXBLY,2021-04-27T00:00:00Z,16.08,16.29,16.08,16.28,31204,16.08,16.29,16.08,16.28,31204,0,1
BXC,2021-04-27T00:00:00Z,49.93,51.97,49.84,50.43,114975,49.93,51.97,49.84,50.43,114975,0,1
BXG,2021-04-27T00:00:00Z,9.95,10.0799,9.85,9.85,36370,9.95,10.0799,9.85,9.85,36370,0,1
BXLC,2021-04-27T00:00:00Z,15.25,15.25,15.25,15.25,0,15.25,15.25,15.25,15.25,0,0,1
BXMT,2021-04-27T00:00:00Z,32.9,32.93,32.58,32.6,884292,32.9,32.93,32.58,32.6,884292,0,1
BXMX,2021-04-27T00:00:00Z,13.96,14.03,13.93,14.03,196332,13.96,14.03,13.93,14.03,196332,0,1
BXP,2021-04-27T00:00:00Z,108.1,108.78,106.64,107.62,897595,108.1,108.78,106.64,107.62,897595,0,1
BXRX,2021-04-27T00:00:00Z,1.09,1.18,1.08,1.16,1486943,1.09,1.18,1.08,1.16,1486943,0,1
BXS,2021-04-27T00:00:00Z,30.08,30.09,29.54,29.92,752468,30.08,30.09,29.54,29.92,752468,0,1
BY,2021-04-27T00:00:00Z,21.86,21.96,21.725,21.85,34404,21.86,21.96,21.725,21.85,34404,0,1
BYD,2021-04-27T00:00:00Z,68.98,69.365,67.28,68.31,1409571,68.98,69.365,67.28,68.31,1409571,0,1
BYDDY,2021-04-27T00:00:00Z,45.57,46.255,45.57,46,67683,45.57,46.255,45.57,46,67683,0,1
BYDGF,2021-04-27T00:00:00Z,184.2162,184.2162,183.3837,183.3837,14,184.2162,184.2162,183.3837,183.3837,14,0,1
BYFC,2021-04-27T00:00:00Z,2.2,2.25,2.08,2.11,504108,2.2,2.25,2.08,2.11,504108,0,1
BYLD,2021-04-27T00:00:00Z,25.09,25.1352,25.09,25.1,22107,25.09,25.1352,25.09,25.1,22107,0,1
BYND,2021-04-27T00:00:00Z,133.5,134.2,131.55,131.8436,1844017,133.5,134.2,131.55,131.8436,1844017,0,1
BYOC,2021-04-27T00:00:00Z,0.0022,0.0026,0.0021,0.0025,48528072,0.0022,0.0026,0.0021,0.0025,48528072,0,1
BYRN,2021-04-27T00:00:00Z,21.38,27,16.1251,19.93,53796,21.38,27,16.1251,19.93,53796,0,0.1
BYSI,2021-04-27T00:00:00Z,10.82,11.12,10.47,10.61,170805,10.82,11.12,10.47,10.61,170805,0,1
BYTSU,2021-04-27T00:00:00Z,10.07,10.07,10.02,10.02,681,10.07,10.07,10.02,10.02,681,0,1
BZH,2021-04-27T00:00:00Z,20.52,20.9599,20.48,20.78,292511,20.52,20.9599,20.48,20.78,292511,0,1
BZIC,2021-04-27T00:00:00Z,0.0046,0.0046,0.0046,0.0046,0,0.0046,0.0046,0.0046,0.0046,0,0,1
BZLFY,2021-04-27T00:00:00Z,33.27,33.5,32.98,33.065,18022,33.27,33.5,32.98,33.065,18022,0,1
BZQ,2021-04-27T00:00:00Z,8.39,8.4399,8.11,8.27,178372,8.39,8.4399,8.11,8.27,178372,0,1
BZRD,2021-04-27T00:00:00Z,0.0115,0.0115,0.0115,0.0115,35000,0.0115,0.0115,0.0115,0.0115,35000,0,1
BZTG,2021-04-27T00:00:00Z,0.00425,0.0045,0.00425,0.0045,148570,0.00425,0.0045,0.00425,0.0045,148570,0,1
BZUN,2021-04-27T00:00:00Z,36.42,37.26,36.25,37.23,346844,36.42,37.26,36.25,37.23,346844,0,1
BZWR,2021-04-27T00:00:00Z,0.118,0.12945,0.11395,0.12945,391250,0.118,0.12945,0.11395,0.12945,391250,0,1
C,2021-04-27T00:00:00Z,72.99,73.1,72.36,72.5,13204229,72.99,73.1,72.36,72.5,13204229,0,1
CAAP,2021-04-27T00:00:00Z,5.39,6.09,5.1199,5.2,4209826,5.39,6.09,5.1199,5.2,4209826,0,1
CAAS,2021-04-27T00:00:00Z,4.65,4.7,4.46,4.55,72883,4.65,4.7,4.46,4.55,72883,0,1
CABA,2021-04-27T00:00:00Z,11.22,11.53,10.88,11.19,60034,11.22,11.53,10.88,11.19,60034,0,1
CABGY,2021-04-27T00:00:00Z,34.59,34.69,34.3501,34.555,52805,34.59,34.69,34.3501,34.555,52805,0,1
CABO,2021-04-27T00:00:00Z,1788.39,1842.755,1772.2,1829,33389,1788.39,1842.755,1772.2,1829,33389,0,1
CAC,2021-04-27T00:00:00Z,46.95,47.85,46.1639,47.85,35292,46.95,47.85,46.1639,47.85,35292,0,1
CACC,2021-04-27T00:00:00Z,390.39,391.63,381.36,381.36,53373,390.39,391.63,381.36,381.36,53373,0,1
CACG,2021-04-27T00:00:00Z,48.4334,48.51,48.315,48.385,18894,48.4334,48.51,48.315,48.385,18894,0,1
CACH,2021-04-27T00:00:00Z,0.0125,0.0125,0.0125,0.0125,0,0.0125,0.0125,0.0125,0.0125,0,0,1
CACI,2021-04-27T00:00:00Z,253.78,254.1,250.74,254.1,208938,253.78,254.1,250.74,254.1,208938,0,1
CADE,2021-04-27T00:00:00Z,22.08,22.08,21.5,21.81,994093,22.08,22.08,21.5,21.81,994093,0,1
CADMF,2021-04-27T00:00:00Z,0.5,0.5492,0.48,0.48,192021,0.5,0.5492,0.48,0.48,192021,0,1
CADNF,2021-04-27T00:00:00Z,12.03,12.1377,11.9,11.93,4125,12.03,12.1377,11.9,11.93,4125,0,1
CAE,2021-04-27T00:00:00Z,31.02,31.205,30.56,31.05,171988,31.02,31.205,30.56,31.05,171988,0,1
CAF,2021-04-27T00:00:00Z,22.87,22.9196,22.7707,22.86,19796,22.87,22.9196,22.7707,22.86,19796,0,1
CAFI,2021-04-27T00:00:00Z,0.036155,0.036155,0.036155,0.036155,0,0.036155,0.036155,0.036155,0.036155,0,0,1
CAG,2021-04-27T00:00:00Z,37.06,37.35,37,37.2,3136428,37.06,37.35,37,37.2,3136428,0,1
CAGU,2021-04-27T00:00:00Z,0.2004,0.2004,0.2004,0.2004,900,0.2004,0.2004,0.2004,0.2004,900,0,1
CAH,2021-04-27T00:00:00Z,59.76,60.26,59.42,60.26,1732215,59.76,60.26,59.42,60.26,1732215,0,1
CAHC,2021-04-27T00:00:00Z,9.87,9.92,9.83,9.88,796632,9.87,9.92,9.83,9.88,796632,0,1
CAHCU,2021-04-27T00:00:00Z,10.28,10.3399,10.12,10.3,474024,10.28,10.3399,10.12,10.3,474024,0,1
CAI,2021-04-27T00:00:00Z,45.03,45.15,43.23,43.47,179041,45.03,45.15,43.23,43.47,179041,0,1
CAIXY,2021-04-27T00:00:00Z,1,1.01,0.99,1,132132,1,1.01,0.99,1,132132,0,1
CAJ,2021-04-27T00:00:00Z,24.07,24.22,23.96,24.14,313888,24.07,24.22,23.96,24.14,313888,0,1
CAKE,2021-04-27T00:00:00Z,57.97,59.88,57.72,58.18,523939,57.97,59.88,57.72,58.18,523939,0,1
CAL,2021-04-27T00:00:00Z,24.19,24.68,23.1,23.1,484234,24.19,24.68,23.1,23.1,484234,0,1
CALA,2021-04-27T00:00:00Z,2.25,2.3464,2.22,2.34,447288,2.25,2.3464,2.22,2.34,447288,0,1
CALB,2021-04-27T00:00:00Z,18.84,19,17.2,17.2,49980,18.84,19,17.2,17.2,49980,0,1
CALF,2021-04-27T00:00:00Z,42.37,42.5394,41.8301,41.94,112058,42.37,42.5394,41.8301,41.94,112058,0,1
CALI,2021-04-27T00:00:00Z,0.242,0.242,0.242,0.242,165,0.242,0.242,0.242,0.242,165,0,1
CALM,2021-04-27T00:00:00Z,37.64,37.95,37.24,37.8,355477,37.64,37.95,37.24,37.8,355477,0.034,1
CALT,2021-04-27T00:00:00Z,28.76,29.09,28.401,29.09,20048,28.76,29.09,28.401,29.09,20048,0,1
CALX,2021-04-27T00:00:00Z,45.03,46.56,44.92,46.02,602635,45.03,46.56,44.92,46.02,602635,0,1
CAMP,2021-04-27T00:00:00Z,14.12,14.45,13.59,13.92,304334,14.12,14.45,13.59,13.92,304334,0,1
CAMT,2021-04-27T00:00:00Z,34.11,34.38,33.38,34.06,498052,34.11,34.38,33.38,34.06,498052,0,1
CAN,2021-04-27T00:00:00Z,14.24,15.02,13.86,14.916,5453925,14.24,15.02,13.86,14.916,5453925,0,1
CANB,2021-04-27T00:00:00Z,0.5188,0.5194,0.475,0.5,138389,0.5188,0.5194,0.475,0.5,138389,0,1
CANE,2021-04-27T00:00:00Z,8.36,8.36,8.03,8.07,162784,8.36,8.36,8.03,8.07,162784,0,1
CANF,2021-04-27T00:00:00Z,2.22,2.28,2.18,2.27,161662,2.22,2.28,2.18,2.27,161662,0,1
CANG,2021-04-27T00:00:00Z,6.92,7.22,6.85,7.15,243352,6.92,7.22,6.85,7.15,243352,0,1
CANL,2021-04-27T00:00:00Z,0.148,0.1691,0.133,0.1691,9715,0.148,0.1691,0.133,0.1691,9715,0,1
CANN,2021-04-27T00:00:00Z,0.95,0.95,0.9,0.92,96006,0.95,0.95,0.9,0.92,96006,0,1
CANQF,2021-04-27T00:00:00Z,0.22,0.24,0.22,0.24,12700,0.22,0.24,0.22,0.24,12700,0,1
CANSF,2021-04-27T00:00:00Z,1.222,1.232,1.2,1.225,83134,1.222,1.232,1.2,1.225,83134,0,1
CANX,2021-04-27T00:00:00Z,0.02275,0.02275,0.0163,0.01965,10000,0.02275,0.02275,0.0163,0.01965,10000,0,1
CAP,2021-04-27T00:00:00Z,10,10.02,9.92,9.92,188080,10,10.02,9.92,9.92,188080,0,1
CAPA,2021-04-27T00:00:00Z,10.5,10.65,10.3701,10.6102,136273,10.5,10.65,10.3701,10.6102,136273,0,1
CAPAU,2021-04-27T00:00:00Z,10.89,10.89,10.89,10.89,13,10.89,10.89,10.89,10.89,13,0,1
CAPE,2021-04-27T00:00:00Z,202.62,202.83,202.19,202.53,4735,202.62,202.83,202.19,202.53,4735,0,1
CAPL,2021-04-27T00:00:00Z,20.4,20.48,20.21,20.37,53263,20.4,20.48,20.21,20.37,53263,0,1
CAPR,2021-04-27T00:00:00Z,3.92,4.1,3.9,4.04,239141,3.92,4.1,3.9,4.04,239141,0,1
CAPTF,2021-04-27T00:00:00Z,0.31402,0.32634,0.3102,0.32499,41206,0.31402,0.32634,0.3102,0.32499,41206,0,1
CAR,2021-04-27T00:00:00Z,88.21,88.27,85.31,85.31,1097976,88.21,88.27,85.31,85.31,1097976,0,1
CARA,2021-04-27T00:00:00Z,26.1,27.07,26.05,26.89,364443,26.1,27.07,26.05,26.89,364443,0,1
CARE,2021-04-27T00:00:00Z,13.16,13.45,13.04,13.12,51172,13.16,13.45,13.04,13.12,51172,0,1
CARG,2021-04-27T00:00:00Z,25.725,26.17,25.63,26.1,1187253,25.725,26.17,25.63,26.1,1187253,0,1
CARR,2021-04-27T00:00:00Z,44.96,45.04,44,44.15,6699565,44.96,45.04,44,44.15,6699565,0,1
CARS,2021-04-27T00:00:00Z,13.48,13.7,13.34,13.65,274364,13.48,13.7,13.34,13.65,274364,0,1
CARV,2021-04-27T00:00:00Z,8.7,8.91,8.4856,8.74,127807,8.7,8.91,8.4856,8.74,127807,0,1
CARZ,2021-04-27T00:00:00Z,57.64,57.788,57.4,57.58,3025,57.64,57.788,57.4,57.58,3025,0,1
CAS,2021-04-27T00:00:00Z,9.99,10.06,9.94,10.06,10936,9.99,10.06,9.94,10.06,10936,0,1
CASA,2021-04-27T00:00:00Z,9.3,9.39,8.95,9.209,292557,9.3,9.39,8.95,9.209,292557,0,1
CASH,2021-04-27T00:00:00Z,46.49,46.6643,44.8364,45.33,278675,46.49,46.6643,44.8364,45.33,278675,0,1
CASI,2021-04-27T00:00:00Z,1.73,1.84,1.72,1.83,4893743,1.73,1.84,1.72,1.83,4893743,0,1
CASS,2021-04-27T00:00:00Z,46.26,46.44,45.855,46.44,45146,46.26,46.44,45.855,46.44,45146,0,1
CASY,2021-04-27T00:00:00Z,221.81,225.53,221.23,223.11,115569,221.81,225.53,221.23,223.11,115569,0,1
CAT,2021-04-27T00:00:00Z,230.34,230.86,228.08,230.29,1897954,230.34,230.86,228.08,230.29,1897954,0,1
CATB,2021-04-27T00:00:00Z,2.28,2.36,2.25,2.31,233290,2.28,2.36,2.25,2.31,233290,0,1
CATC,2021-04-27T00:00:00Z,84.6,86.445,83.25,86.38,13279,84.6,86.445,83.25,86.38,13279,0,1
CATH,2021-04-27T00:00:00Z,52.1171,52.25,51.9667,52.25,78077,52.1171,52.25,51.9667,52.25,78077,0,1
CATM,2021-04-27T00:00:00Z,38.83,38.89,38.83,38.85,522748,38.83,38.89,38.83,38.85,522748,0,1
CATO,2021-04-27T00:00:00Z,13.86,14.19,13.82,13.93,81968,13.86,14.19,13.82,13.93,81968,0,1
CATV,2021-04-27T00:00:00Z,0.02395,0.025,0.0221,0.0243,6757981,0.02395,0.025,0.0221,0.0243,6757981,0,1
CATY,2021-04-27T00:00:00Z,41.48,41.99,40.73,41.99,376946,41.48,41.99,40.73,41.99,376946,0,1
CAVR,2021-04-27T00:00:00Z,0.049,0.049,0.0455,0.0465,927304,0.049,0.049,0.0455,0.0465,927304,0,1
CAWW,2021-04-27T00:00:00Z,2.5,2.5,2.5,2.5,7,2.5,2.5,2.5,2.5,7,0,1
CB,2021-04-27T00:00:00Z,166.6,167.24,165.51,165.76,1169523,166.6,167.24,165.51,165.76,1169523,0,1
CBAH,2021-04-27T00:00:00Z,9.97,9.97,9.92,9.92,6688,9.97,9.97,9.92,9.92,6688,0,1
CBAN,2021-04-27T00:00:00Z,15.27,15.4276,14.91,15.24,91903,15.27,15.4276,14.91,15.24,91903,0,1
CBAT,2021-04-27T00:00:00Z,4.79,5,4.73,4.96,1359834,4.79,5,4.73,4.96,1359834,0,1
CBAY,2021-04-27T00:00:00Z,4.54,4.74,4.505,4.68,490991,4.54,4.74,4.505,4.68,490991,0,1
CBB,2021-04-27T00:00:00Z,15.43,15.44,15.41,15.42,402318,15.43,15.44,15.41,15.42,402318,0,1
CBBI,2021-04-27T00:00:00Z,11.1,11.15,11.1,11.15,933,11.1,11.15,11.1,11.15,933,0,1
CBBT,2021-04-27T00:00:00Z,0.0537,0.0675,0.0501,0.0675,13763375,0.0537,0.0675,0.0501,0.0675,13763375,0,1
CBCA,2021-04-27T00:00:00Z,0.5,0.5,0.5,0.5,199,0.5,0.5,0.5,0.5,199,0,1
CBD,2021-04-27T00:00:00Z,6.88,7.03,6.85,7,1230952,6.88,7.03,6.85,7,1230952,0,1
CBDC,2021-04-27T00:00:00Z,0.07,0.07,0.07,0.07,2000,0.07,0.07,0.07,0.07,2000,0,1
CBDD,2021-04-27T00:00:00Z,0.01477,0.0149,0.0142,0.0145,18682818,0.01477,0.0149,0.0142,0.0145,18682818,0,1
CBDEF,2021-04-27T00:00:00Z,0.14585,0.14585,0.14585,0.14585,0,0.14585,0.14585,0.14585,0.14585,0,0,1
CBDG,2021-04-27T00:00:00Z,0.3,0.3,0.3,0.3,300,0.3,0.3,0.3,0.3,300,0,1
CBDHF,2021-04-27T00:00:00Z,0.9501,1.01,0.92,0.9799,164093,0.9501,1.01,0.92,0.9799,164093,0,1
CBDL,2021-04-27T00:00:00Z,0.00125,0.00144,0.0012,0.0014,356335429,0.00125,0.00144,0.0012,0.0014,356335429,0,1
CBDS,2021-04-27T00:00:00Z,0.632,0.632,0.6,0.6,81939,0.632,0.632,0.6,0.6,81939,0,1
CBDX,2021-04-27T00:00:00Z,0.197,0.2,0.17975,0.2,23450,0.197,0.2,0.17975,0.2,23450,0,1
CBDY,2021-04-27T00:00:00Z,0.022,0.0234,0.0214,0.021475,102924,0.022,0.0234,0.0214,0.021475,102924,0,1
CBFV,2021-04-27T00:00:00Z,21.4,21.78,21.16,21.7328,15788,21.4,21.78,21.16,21.7328,15788,0,1
CBGH,2021-04-27T00:00:00Z,0.1198,0.1297,0.1,0.12,124643,0.1198,0.1297,0.1,0.12,124643,0,1
CBGI,2021-04-27T00:00:00Z,0.0035,0.0038,0.0035,0.0038,37620,0.0035,0.0038,0.0035,0.0038,37620,0,1
CBGL,2021-04-27T00:00:00Z,0.1,0.1049,0.092,0.1049,321397,0.1,0.1049,0.092,0.1049,321397,0,1
CBH,2021-04-27T00:00:00Z,10.44,10.48,10.35,10.47,20795,10.44,10.48,10.35,10.47,20795,0,1
CBIO,2021-04-27T00:00:00Z,4.95,5.13,4.9,5.08,210355,4.95,5.13,4.9,5.08,210355,0,1
CBJCL,2021-04-27T00:00:00Z,0.0255,0.0255,0.0255,0.0255,800,0.0255,0.0255,0.0255,0.0255,800,0,1
CBKCQ,2021-04-27T00:00:00Z,0.0157,0.022,0.0153,0.021,276011,0.0157,0.022,0.0153,0.021,276011,0,1
CBKLP,2021-04-27T00:00:00Z,103.25,103.25,103.25,103.25,0,103.25,103.25,103.25,103.25,0,0,1
CBLAQ,2021-04-27T00:00:00Z,0.10575,0.1098,0.087,0.1098,364827,0.10575,0.1098,0.087,0.1098,364827,0,1
CBLDQ,2021-04-27T00:00:00Z,1,1,0.9,0.9,6041,1,1,0.9,0.9,6041,0,1
CBLEQ,2021-04-27T00:00:00Z,1.02,1.05,0.9,0.9,3284,1.02,1.05,0.9,0.9,3284,0,1
CBLI,2021-04-27T00:00:00Z,5.35,5.48,5.18,5.43,49977,5.35,5.48,5.18,5.43,49977,0,1
CBLS,2021-04-27T00:00:00Z,27.3965,27.42,27.3005,27.3005,1006,27.3965,27.42,27.3005,27.3005,1006,0,1
CBMB,2021-04-27T00:00:00Z,14.7,14.8999,14.7,14.8999,515,14.7,14.8999,14.7,14.8999,515,0,1
CBMJ,2021-04-27T00:00:00Z,0.06653,0.075,0.061,0.074,433820,0.06653,0.075,0.061,0.074,433820,0,1
CBNK,2021-04-27T00:00:00Z,22.13,22.49,22.07,22.21,29068,22.13,22.49,22.07,22.21,29068,0,1
CBNT,2021-04-27T00:00:00Z,0.0286,0.033,0.0255,0.03,446793,0.0286,0.033,0.0255,0.03,446793,0,1
CBOBA,2021-04-27T00:00:00Z,7.25,7.34,7.15,7.34,1550,7.25,7.34,7.15,7.34,1550,0,1
CBOE,2021-04-27T00:00:00Z,103.98,105.7,103.94,105.3,311778,103.98,105.7,103.94,105.3,311778,0,1
CBON,2021-04-27T00:00:00Z,24.0394,24.05,23.98,24.05,21929,24.0394,24.05,23.98,24.05,21929,0,1
CBRE,2021-04-27T00:00:00Z,83.48,84.35,83.09,83.98,1315168,83.48,84.35,83.09,83.98,1315168,0,1
CBRI,2021-04-27T00:00:00Z,0.0035,0.005,0.0028,0.005,242237,0.0035,0.005,0.0028,0.005,242237,0,1
